Customer_ID,Name,Age,Gender,Annual_Income,Credit_Score,Total_Debt,Employment_Status
C00000390,Jason Booth,50,Female,182578.51,371,39461.73,Unemployed
C00000391,Gloria Green,69,Female,128204.16,545,4093.34,Employed
C00000392,Kenneth Roberts,38,Female,125993.89,832,33887.41,Retired
C00000393,Misty Smith,49,Male,170807.86,603,31074.87,Unemployed
C00000394,Corey Price,40,Male,140155.99,733,47722.8,Unemployed
C00000395,Matthew Mclaughlin,50,Female,74763.07,759,31919.27,Retired
C00000396,Stephanie Wright,20,Male,82912.72,489,17448.69,Employed
C00000397,Michael Frye,35,Female,51149.75,590,26427.49,Retired
C00000398,Eric Black,42,Male,103531.38,379,49126.91,Employed
C00000399,Sydney Thomas,59,Female,39827.86,560,6980.7,Retired
C00000400,Lauren Livingston,48,Male,137546.57,375,33486.51,Unemployed
C00000401,Christopher Gardner,20,Male,50461.19,517,37158.6,Self-Employed
C00000402,Amber Carr,57,Female,175507.72,788,39842.58,Self-Employed
C00000403,Michelle Reed,63,Female,146083.27,628,43526.22,Self-Employed
C00000404,Gabriel Day,41,Male,180472.03,468,33050.86,Self-Employed
C00000405,Jennifer Bailey,67,Female,35665.58,339,25517.72,Employed
C00000406,Tiffany Morales,49,Female,163731.68,357,22430.67,Unemployed
C00000407,Anthony Palmer,64,Female,178544.85,557,14855.31,Employed
C00000408,Kayla Green,39,Female,28022.57,477,45862.08,Unemployed
C00000409,Marie Levine,40,Female,199833.67,385,11032.17,Retired
C00000410,Mark Clark DVM,19,Female,74115.98,410,42477.3,Retired
C00000411,Kristi Dillon,44,Male,58109.82,416,25534.71,Retired
C00000412,Anna Mahoney,59,Female,94682.94,707,6054.4,Unemployed
C00000413,Samantha Hansen,19,Female,21554.37,588,35272.99,Employed
C00000414,Patrick Smith,43,Male,179463.14,777,29589.79,Employed
C00000415,Lindsay Wright,34,Male,68328.36,761,4805.07,Employed
C00000416,Jason Mora,57,Male,113886.47,522,750.33,Unemployed
C00000417,Anthony Hunt,50,Female,132240.71,827,6091.33,Unemployed
C00000418,Diana Wilson,26,Male,162396.52,320,33013.69,Employed
C00000419,Jeremy Nguyen,60,Male,65037.1,685,23642.15,Unemployed
C00000420,Rachel Maldonado,65,Male,149086.35,434,4283.66,Retired
C00000421,Mr. Michael Martinez,56,Male,41178.96,704,31841.69,Employed
C00000422,Andrea Ramirez,46,Male,146762.33,701,21227.32,Retired
C00000423,Erik Nunez,59,Male,185473.2,812,32413.1,Employed
C00000424,William Luna,43,Male,35304.73,518,39036.35,Retired
C00000425,Susan Key,52,Male,41006.5,577,1194.21,Retired
C00000426,Michelle Lane,67,Female,120300.95,575,2775.97,Unemployed
C00000427,John Cruz,42,Female,28352.08,842,37437.62,Unemployed
C00000428,Corey Richardson,41,Male,53730.29,750,2621.17,Retired
C00000429,Derrick Hunt,30,Female,54234.58,579,27984.2,Unemployed
C00000430,Michael Navarro,24,Female,106624.54,314,40003.6,Employed
C00000431,Erik Avila,53,Female,64727.67,465,2989.81,Self-Employed
C00000432,Miss Brittany Campbell MD,62,Male,105594.11,506,34123.48,Retired
C00000433,Erica Drake,37,Male,113811.64,544,5582.05,Unemployed
C00000434,Connor Frank,18,Female,151515.99,791,35292.49,Unemployed
C00000435,William Owens,25,Male,190278.6,671,39638.26,Unemployed
C00000436,Jessica Leonard,63,Female,110674.5,849,5434.53,Employed
C00000437,Robert Baker,33,Male,83900.96,415,44081.34,Employed
C00000438,Jasmine Bond,31,Female,66566.61,304,37154.53,Unemployed
C00000439,Shelley Simmons,29,Male,134238.3,813,16974.57,Unemployed
C00000440,Matthew Byrd,68,Male,189725.08,336,1377.2,Unemployed
C00000441,Maria Black,40,Female,157637.88,437,6991.52,Employed
C00000442,Brian Lee,32,Female,57098.47,373,19558.39,Retired
C00000443,Holly Collins,45,Female,180794.74,806,26079.35,Unemployed
C00000444,Darin Roberson,51,Female,152392.4,398,37806.57,Unemployed
C00000445,Miguel Rollins,19,Male,43030.08,451,33526.4,Unemployed
C00000446,Blake Farrell,49,Male,148304.43,323,47227.54,Retired
C00000447,Eric Brooks,40,Female,72083.98,650,30517.84,Unemployed
C00000448,Kara Potter,39,Female,108451.4,559,23411.03,Retired
C00000449,Steven Smith,68,Male,74041.64,339,26176.16,Unemployed
C00000450,April Salinas,42,Male,35130.66,697,9384.1,Unemployed
C00000451,Dylan Miller,39,Male,158345.05,415,35099.38,Unemployed
C00000452,Shelby Smith,39,Male,169163.08,326,20463.25,Employed
C00000453,Helen Tapia,66,Female,61756.22,838,41987.0,Unemployed
C00000454,Dale Thompson,69,Female,63134.86,569,12716.0,Self-Employed
C00000455,Tamara Wagner,59,Male,97392.39,732,27938.98,Self-Employed
C00000456,Amber Miller,23,Male,166064.48,831,12776.8,Retired
C00000457,Sonya Freeman,32,Female,33908.25,686,33119.66,Self-Employed
C00000458,James Johnson,60,Female,165568.04,427,41113.97,Retired
C00000459,Paul Archer,54,Male,186090.13,635,20678.64,Retired
C00000460,Jessica Green,50,Female,121070.75,525,16752.25,Self-Employed
C00000461,Kristy Holden,25,Female,30870.47,685,45070.96,Employed
C00000462,Catherine Christensen,61,Male,68519.5,833,23276.5,Self-Employed
C00000463,Mr. Aaron Rodgers,61,Female,40049.57,603,10558.78,Employed
C00000464,Kevin Gregory,22,Male,66671.04,480,9420.45,Self-Employed
C00000465,Ryan Brooks,56,Male,166120.76,418,9760.93,Employed
C00000466,Daniel Alexander,21,Male,30020.2,821,15356.19,Employed
C00000467,Mr. John Jones,23,Female,71088.25,547,6448.37,Retired
C00000468,Aaron Kelly,62,Female,113051.14,601,34644.97,Retired
C00000469,Elizabeth Cannon,49,Female,177327.38,686,23773.44,Unemployed
C00000470,Kevin Hall,69,Male,64996.79,640,34466.47,Unemployed
C00000471,Kelly Benson,47,Female,160098.89,486,15788.22,Unemployed
C00000472,Ryan Weaver,64,Female,125042.43,826,20891.08,Unemployed
C00000473,Deborah Joseph,52,Male,141746.5,728,27219.73,Self-Employed
C00000474,Amber Morales,57,Female,175118.36,688,22208.66,Unemployed
C00000475,Victoria Velasquez,69,Female,24754.82,717,4107.01,Unemployed
C00000476,John Jimenez,33,Male,115352.03,746,11029.14,Retired
C00000477,Alec Martinez,30,Female,154498.56,440,26325.18,Employed
C00000478,Anthony Maynard,67,Female,179228.55,552,46178.37,Employed
C00000479,Jonathan Williams,59,Female,43884.95,765,14470.94,Self-Employed
C00000480,Jonathan Brooks,47,Female,81461.29,779,24425.27,Employed
C00000481,Eric Bray,36,Female,34140.04,793,10734.1,Retired
C00000482,Stephanie Hinton,34,Female,170288.14,829,20535.07,Retired
C00000483,Kristi Lambert,36,Male,174325.94,779,5458.58,Unemployed
C00000484,Allison Jackson,45,Male,107045.36,648,16173.79,Employed
C00000485,Kathryn Jackson,43,Male,23743.15,658,6627.7,Self-Employed
C00000486,Jeremy Trevino,54,Female,38395.67,592,6977.82,Unemployed
C00000487,Jonathan Skinner,43,Male,132384.46,398,5222.23,Employed
C00000488,Donna Lawrence,40,Male,196871.45,582,36625.94,Retired
C00000489,Felicia Mueller,26,Male,170995.53,595,22248.33,Self-Employed
C00000490,Megan Green,29,Female,163626.0,739,7895.24,Retired
C00000491,Travis Cox,18,Male,95234.58,531,47160.6,Self-Employed
C00000492,Kevin Luna,18,Female,197338.21,433,26980.05,Retired
C00000493,Erik Conley,64,Male,168495.11,754,27002.08,Employed
C00000494,Carrie Sims,51,Male,80417.51,505,26553.21,Unemployed
C00000495,Dawn Soto,49,Male,154728.39,316,19282.95,Employed
C00000496,Wendy Blanchard,65,Male,97854.13,343,7149.38,Unemployed
C00000497,Michael Juarez,42,Female,138882.02,497,20277.56,Employed
C00000498,Katherine Allison,57,Male,194609.69,686,23614.5,Employed
C00000499,Sandy Clark,62,Male,64361.28,594,39585.4,Self-Employed
C00000500,Mark Beasley,18,Male,163100.39,718,36551.38,Retired
C00000501,Thomas Carroll,33,Female,126267.38,493,35496.18,Employed
C00000502,Ashley Steele,56,Male,190994.76,638,15370.58,Unemployed
C00000503,Michael Wiley,22,Male,44203.4,533,44451.08,Self-Employed
C00000504,Brian Dean,39,Female,149547.71,444,31813.72,Self-Employed
C00000505,Alexandra Castro,46,Female,26687.57,787,1677.08,Retired
C00000506,Michael Clarke,20,Male,64379.63,436,31534.84,Retired
C00000507,Kenneth Todd,29,Male,77753.82,846,34164.08,Employed
C00000508,Catherine Vasquez,43,Male,97806.04,823,43118.48,Unemployed
C00000509,Maria Davis,33,Male,193754.0,811,43397.31,Unemployed
C00000510,Andrew Sloan,68,Female,32168.25,740,16846.55,Retired
C00000511,Jeffery Munoz,54,Male,50416.92,519,1810.1,Retired
C00000512,Amanda Gardner,39,Male,56548.5,528,20617.14,Self-Employed
C00000513,Cole Klein,46,Male,96319.41,743,31346.94,Retired
C00000514,Jordan Marks,31,Female,30925.98,457,21391.63,Unemployed
C00000515,Lori Ford,45,Female,193775.52,842,17179.43,Self-Employed
C00000516,Anthony Roach,22,Male,120773.3,635,22191.03,Employed
C00000517,Christian Douglas DDS,64,Female,166391.64,799,29972.47,Self-Employed
C00000518,William Hart,66,Male,159049.72,364,38128.89,Employed
C00000519,William Barnes,47,Male,138948.52,464,705.12,Self-Employed
C00000520,Katie Flores,63,Female,182793.7,559,31206.35,Unemployed
C00000521,Todd Diaz,69,Female,182429.07,565,6296.25,Employed
C00000522,Angela Howell,22,Female,42998.93,410,42501.69,Self-Employed
C00000523,Bruce Atkins,29,Male,182347.09,557,27740.29,Self-Employed
C00000524,Joanna Jimenez,33,Female,114300.39,723,19891.26,Employed
C00000525,Cynthia Reid,43,Male,68252.55,788,40233.85,Employed
C00000526,William Rodriguez,43,Female,129530.08,570,36588.68,Employed
C00000527,Diana Hardy,65,Male,70562.65,360,45796.94,Employed
C00000528,Andrew Brooks,38,Male,106221.42,434,36239.95,Unemployed
C00000529,Brian Watson,56,Male,166958.81,680,8618.28,Employed
C00000530,Scott Freeman,53,Female,25795.64,777,43567.29,Retired
C00000531,Matthew Elliott,50,Female,52956.02,319,4721.91,Unemployed
C00000532,Rebecca Parks,47,Female,192184.88,304,40134.07,Self-Employed
C00000533,Rachael Ray,54,Male,100117.71,818,47009.49,Self-Employed
C00000534,Jonathan Allen,40,Female,74598.36,784,47529.75,Unemployed
C00000535,Jacqueline Bolton,27,Female,186190.32,811,33877.76,Unemployed
C00000536,Angela Martin,22,Female,184018.5,501,45280.58,Self-Employed
C00000537,Ms. Felicia Briggs DDS,53,Female,27963.64,376,48216.73,Retired
C00000538,Kevin Casey,51,Male,85246.04,320,38733.42,Employed
C00000539,Jennifer Yang,69,Female,184307.9,302,18149.27,Self-Employed
C00000540,Valerie Dean,48,Male,52358.95,737,15125.94,Employed
C00000541,Jaclyn Nguyen,27,Male,124078.43,371,12416.2,Retired
C00000542,Evan Robertson,36,Male,77740.04,579,23262.84,Employed
C00000543,Sonya Massey,49,Male,152581.78,717,33402.95,Unemployed
C00000544,Samantha Fox,18,Male,48487.25,343,2170.23,Retired
C00000545,Sarah Grimes,22,Female,127289.57,752,34597.76,Self-Employed
C00000546,Terry Walker,62,Female,20001.52,661,16329.88,Employed
C00000547,Sandra Callahan,21,Male,65461.48,366,17482.13,Unemployed
C00000548,Chelsea Allen,33,Female,49189.74,304,11359.88,Retired
C00000549,Ronald Kemp,41,Male,57769.53,769,6652.13,Employed
C00000550,Ana Giles,33,Male,174876.73,768,34121.92,Retired
C00000551,Logan Johnson,19,Male,184663.39,774,7225.97,Retired
C00000552,Alec Barrett,66,Male,155905.68,515,31254.48,Retired
C00000553,Robert Brown,45,Female,126219.18,667,43700.69,Self-Employed
C00000554,Nicole Torres,49,Male,61554.17,563,42140.77,Employed
C00000555,Suzanne Giles,44,Female,69449.85,495,18072.85,Retired
C00000556,Christine Clark,37,Female,75780.16,719,36759.2,Retired
C00000557,Reginald Palmer,41,Female,159860.98,369,29628.51,Unemployed
C00000558,Bob Williams II,29,Female,65519.18,433,9907.09,Employed
C00000559,Carol Smith,67,Male,195210.1,429,13322.07,Employed
C00000560,Jessica Espinoza,52,Female,163363.43,556,24535.36,Self-Employed
C00000561,Dominique Spence,50,Male,199949.19,617,46279.39,Unemployed
C00000562,Noah Mcpherson,50,Female,102652.14,840,31446.31,Self-Employed
C00000563,Sean Thomas,68,Male,126079.07,386,25626.17,Unemployed
C00000564,Amy Ramos,60,Male,70472.28,558,32302.39,Retired
C00000565,Billy Gonzalez,54,Female,128674.03,414,7570.48,Self-Employed
C00000566,Catherine Ferguson,29,Female,195302.05,321,6220.27,Self-Employed
C00000567,Jacob Potter,20,Female,25468.44,678,48535.08,Employed
C00000568,Dr. Kylie Harris,18,Male,72071.98,307,41860.69,Self-Employed
C00000569,Michael Davis,50,Female,70632.95,321,27463.11,Self-Employed
C00000570,Lisa Greene,57,Female,196826.58,376,23345.65,Retired
C00000571,Alan Thompson,27,Female,43876.89,379,17081.16,Employed
C00000572,Jessica Ryan,60,Male,166224.83,589,26704.74,Self-Employed
C00000573,Wayne Moreno,61,Female,69419.69,742,47868.33,Unemployed
C00000574,Christy Gross,46,Female,174908.54,588,3282.21,Unemployed
C00000575,Ashley Francis,30,Male,107795.16,698,29317.83,Unemployed
C00000576,Amanda Quinn,29,Female,63607.0,580,47521.82,Self-Employed
C00000577,Kristi Garcia,48,Male,147751.94,837,38552.7,Employed
C00000578,Shawn Todd,63,Male,171484.54,439,39332.12,Unemployed
C00000579,Paul Mitchell,19,Male,104625.06,318,32168.38,Employed
C00000580,Gregory Cox,68,Male,148518.07,348,46466.61,Employed
C00000581,Laura Smith,67,Male,52684.85,538,46619.97,Employed
C00000582,Victor Jackson,52,Male,188770.19,702,25873.8,Unemployed
C00000583,Jennifer Miller,40,Male,37360.91,651,37307.97,Self-Employed
C00000584,Jennifer Kirby,34,Male,59951.13,757,49403.35,Retired
C00000585,Darlene Knox,43,Male,71904.76,578,22433.82,Unemployed
C00000586,Deborah Sutton,25,Male,47495.54,705,17895.06,Retired
C00000587,Veronica Robinson,46,Male,93202.46,639,5498.89,Unemployed
C00000588,Michael Harrison,43,Male,102392.49,434,33367.2,Self-Employed
C00000589,Jordan Golden,27,Male,113346.07,378,7016.63,Unemployed
C00000590,Gina White,43,Male,27343.92,648,27647.22,Unemployed
C00000591,Lisa Walsh,51,Female,59439.09,435,3016.97,Retired
C00000592,Maria Richmond,68,Male,165397.39,706,49740.99,Unemployed
C00000593,David Fox,58,Female,165908.84,652,33114.0,Unemployed
C00000594,Danielle Jenkins,24,Female,79401.22,382,2757.18,Retired
C00000595,Laurie Morrow,21,Female,103011.39,692,35851.13,Self-Employed
C00000596,Connie Snyder,67,Female,53021.53,830,30451.32,Retired
C00000597,Timothy Lee,62,Female,167985.18,492,34801.61,Self-Employed
C00000598,Laura Gonzalez,28,Female,192203.07,534,40610.08,Employed
C00000599,Elizabeth Beck,46,Male,72443.51,765,35283.66,Employed
C00000600,Patricia Santos,53,Female,160748.83,754,8496.23,Employed
C00000601,Gregory Cherry,42,Male,83430.04,479,13358.72,Employed
C00000602,Paul Guerrero,38,Male,20474.11,327,9338.84,Unemployed
C00000603,Joseph Hughes,53,Female,127950.99,817,35468.93,Self-Employed
C00000604,Megan Dickerson,27,Male,93871.76,599,20090.37,Unemployed
C00000605,Amy Wilson,54,Male,156518.3,667,3161.58,Employed
C00000606,Linda Turner,26,Female,154777.53,303,24335.8,Self-Employed
C00000607,Anthony Vincent,41,Male,190285.62,642,22431.97,Unemployed
C00000608,Ricky Miller,52,Female,98807.42,713,28129.01,Employed
C00000609,Susan Curtis,66,Female,106852.14,344,45677.03,Unemployed
C00000610,Annette Washington,52,Female,92072.96,808,40424.41,Employed
C00000611,Albert Johnson,65,Female,73449.0,779,37948.03,Employed
C00000612,Michael Ellis,53,Female,134811.6,374,10310.35,Unemployed
C00000613,David Warner,35,Male,169046.62,713,45358.38,Unemployed
C00000614,Shawn Evans,66,Female,48405.92,635,18358.2,Unemployed
C00000615,Jessica Sanchez,56,Female,196731.08,740,22081.91,Self-Employed
C00000616,Ronnie Becker,49,Male,143085.33,480,1669.6,Self-Employed
C00000617,Steven Savage,41,Female,160419.98,753,32569.9,Unemployed
C00000618,Vincent Oneill,40,Female,199793.83,644,47152.86,Retired
C00000619,Terri Ashley,49,Female,110725.67,511,12944.67,Unemployed
C00000620,Michael Tucker,54,Female,32832.43,437,11024.7,Employed
C00000621,Samantha Cruz,29,Female,162252.51,409,9690.74,Employed
C00000622,Brent Peterson,66,Female,176737.88,684,15356.79,Employed
C00000623,Gregory Johnson,30,Female,49231.49,599,37219.57,Self-Employed
C00000624,Jacob Sims,40,Male,24344.74,358,42127.39,Unemployed
C00000625,Rebecca Middleton,42,Female,44448.26,566,36609.37,Unemployed
C00000626,Amanda Ward,52,Male,78313.95,471,15445.09,Employed
C00000627,Angel Olson,58,Female,186370.59,489,32694.92,Employed
C00000628,Ryan Nelson,47,Female,20444.09,773,30190.78,Retired
C00000629,Michael Morris,34,Female,164683.62,483,24494.03,Retired
C00000630,Jessica Randall,66,Male,173873.85,685,25945.19,Self-Employed
C00000631,Robert Williams,37,Male,165989.42,471,26263.83,Unemployed
C00000632,Tammy Miller,65,Male,34798.58,386,9097.03,Retired
C00000633,Shawn Olsen,42,Female,142254.2,835,46392.2,Unemployed
C00000634,Crystal Murphy,39,Female,191702.65,312,33458.77,Employed
C00000635,Melinda Pearson,30,Male,41665.3,300,44821.01,Unemployed
C00000636,John Perry,36,Male,25702.72,338,15306.06,Unemployed
C00000637,Jacob Jackson,66,Female,177258.63,688,20590.91,Employed
C00000638,Rebecca Walker,53,Female,136087.34,406,17090.51,Employed
C00000639,Michelle Ponce,29,Female,136358.38,440,42514.4,Unemployed
C00000640,Ashley Odonnell,58,Male,193597.66,478,29448.4,Retired
C00000641,Victoria Anderson,36,Male,158557.81,604,11623.5,Unemployed
C00000642,David Baldwin,29,Female,91540.08,841,25422.48,Self-Employed
C00000643,Brandon Ware,26,Female,98451.4,776,27656.08,Employed
C00000644,Charles Morris Jr.,24,Female,46044.74,352,42785.1,Self-Employed
C00000645,Kelsey Lewis,45,Male,74728.98,383,13235.39,Unemployed
C00000646,Todd Gomez,31,Female,100172.67,368,13450.44,Unemployed
C00000647,Christina White,48,Male,66995.38,465,7152.69,Self-Employed
C00000648,Cheryl Wood,69,Male,184857.11,434,7015.75,Unemployed
C00000649,Marissa Wells,36,Male,22124.48,374,5102.65,Unemployed
C00000650,Mark Salazar,64,Female,125663.98,502,1228.9,Self-Employed
C00000651,Christopher Harmon,33,Female,158889.46,588,11131.04,Self-Employed
C00000652,Harold Burns,22,Male,151779.62,606,12892.73,Retired
C00000653,Rachel Holt,52,Male,135871.93,693,28495.21,Self-Employed
C00000654,Robert Ruiz,29,Female,93860.39,814,13154.0,Employed
C00000655,Derek Brown,42,Male,185325.9,451,46279.94,Self-Employed
C00000656,Kathleen Taylor,69,Female,79210.34,429,2266.05,Self-Employed
C00000657,Kayla Moore,38,Female,155024.14,322,21290.08,Retired
C00000658,Michelle Cherry,53,Female,186797.17,341,8662.58,Retired
C00000659,Lisa Thompson,40,Female,43109.05,702,2223.01,Unemployed
C00000660,Douglas Montoya,33,Male,190474.59,435,19087.91,Employed
C00000661,Kimberly Williams,56,Female,159685.89,581,33641.37,Unemployed
C00000662,Brittany Lopez,62,Male,130986.5,637,45260.55,Self-Employed
C00000663,Mark Whitaker,59,Male,87211.77,427,1639.5,Retired
C00000664,Brian Stanley,56,Male,182767.78,372,40316.07,Self-Employed
C00000665,Paula Hancock,31,Female,27927.73,659,7562.28,Employed
C00000666,Donald Walter,48,Female,97729.23,719,18884.33,Unemployed
C00000667,James Yang,22,Male,156194.1,396,32387.96,Employed
C00000668,Rachel Martin,52,Female,166005.28,809,14006.51,Employed
C00000669,Angie Cantrell,40,Female,56410.13,694,45497.93,Retired
C00000670,Angela Nelson,46,Female,28568.84,789,26843.59,Employed
C00000671,Kristen Stafford,60,Female,164513.21,468,31243.37,Employed
C00000672,Aaron Madden,28,Female,95940.61,361,9106.75,Unemployed
